id,console,game,file,length
ENEMY_Eggmobile_2_&_3,dreamcast,v192113,../data/midis/dreamcast/v192113/ENEMY_Eggmobile_2_&_3.mid,2368
Windy_Valley_The_Tornado,dreamcast,v192113,../data/midis/dreamcast/v192113/Windy_Valley_The_Tornado.mid,4039
Good_Bye_Chao_Theme,dreamcast,v192113,../data/midis/dreamcast/v192113/Good_Bye_Chao_Theme.mid,263
Sky_Deck_Stage_(3),dreamcast,v192113,../data/midis/dreamcast/v192113/Sky_Deck_Stage_(3).mid,3136
Tikal,dreamcast,v192113,../data/midis/dreamcast/v192113/Tikal.mid,4097
ENEMY_Egg_Viper_&_Egg_Walker_(Nowan_Remix),dreamcast,v192113,../data/midis/dreamcast/v192113/ENEMY_Egg_Viper_&_Egg_Walker_(Nowan_Remix).mid,3979
Twinkle_Park_AMY_Mirror_Room,dreamcast,v192113,../data/midis/dreamcast/v192113/Twinkle_Park_AMY_Mirror_Room.mid,990
The_Great_Silver_Shrine,dreamcast,v19007,../data/midis/dreamcast/v19007/The_Great_Silver_Shrine.mid,1263
Military_Facility_Dungeon,dreamcast,v19007,../data/midis/dreamcast/v19007/Military_Facility_Dungeon.mid,7366
Airship_Battle,dreamcast,v19007,../data/midis/dreamcast/v19007/Airship_Battle.mid,13044
Yafutoma,dreamcast,v19007,../data/midis/dreamcast/v19007/Yafutoma.mid,1384
Air_Voyage,dreamcast,v19007,../data/midis/dreamcast/v19007/Air_Voyage.mid,2041
Dungeon_Cave,dreamcast,v19007,../data/midis/dreamcast/v19007/Dungeon_Cave.mid,1964
Hand_Combat_(Dungeon),dreamcast,v19007,../data/midis/dreamcast/v19007/Hand_Combat_(Dungeon).mid,7672
Battle,dreamcast,v19007,../data/midis/dreamcast/v19007/Battle.mid,3010
Theme_Of_Deck_Battles_-_Battle_2,dreamcast,v19007,../data/midis/dreamcast/v19007/Theme_Of_Deck_Battles_-_Battle_2.mid,6450
Theme_Of_Reflection,dreamcast,v19007,../data/midis/dreamcast/v19007/Theme_Of_Reflection.mid,610
Theme_Of_Pirate_Isle_-_Air_Pirate_Island,dreamcast,v19007,../data/midis/dreamcast/v19007/Theme_Of_Pirate_Isle_-_Air_Pirate_Island.mid,3207
Theme_Of_Deck_Battles_-_Battle_2_(2),dreamcast,v19007,../data/midis/dreamcast/v19007/Theme_Of_Deck_Battles_-_Battle_2_(2).mid,3296
Airship_Battle_(NES_Remix),dreamcast,v19007,../data/midis/dreamcast/v19007/Airship_Battle_(NES_Remix).mid,3101
Air_Pirate_Secret_Base_(XG),dreamcast,v19007,../data/midis/dreamcast/v19007/Air_Pirate_Secret_Base_(XG).mid,2745
Air_Pirate_Secret_Base,dreamcast,v19007,../data/midis/dreamcast/v19007/Air_Pirate_Secret_Base.mid,2731
Ship_Battle_-_Normal_(GS_Wavetable),dreamcast,v19007,../data/midis/dreamcast/v19007/Ship_Battle_-_Normal_(GS_Wavetable).mid,15156
Millia_Rage_-_Writhe_In_Pain,dreamcast,v9141,../data/midis/dreamcast/v9141/Millia_Rage_-_Writhe_In_Pain.mid,5995
Dizzy_-_Awe_Of_She,dreamcast,v9141,../data/midis/dreamcast/v9141/Dizzy_-_Awe_Of_She.mid,9923
Testament_-_Bloodstained_Lineage,dreamcast,v9141,../data/midis/dreamcast/v9141/Testament_-_Bloodstained_Lineage.mid,7937
Chipp_-_Suck_A_Sage,dreamcast,v9141,../data/midis/dreamcast/v9141/Chipp_-_Suck_A_Sage.mid,6300
Baiken_-_Momentary_Life,dreamcast,v9141,../data/midis/dreamcast/v9141/Baiken_-_Momentary_Life.mid,4806
"May_-_Blue_Water,_Blue_Sky",dreamcast,v9141,"../data/midis/dreamcast/v9141/May_-_Blue_Water,_Blue_Sky.mid",5618
Holy_Orders,dreamcast,v9141,../data/midis/dreamcast/v9141/Holy_Orders.mid,7215
Spaceport_Introducing_Ulala,dreamcast,v6602,../data/midis/dreamcast/v6602/Spaceport_Introducing_Ulala.mid,4934
Entering_the_Pirate_Ship,dreamcast,v193313,../data/midis/dreamcast/v193313/Entering_the_Pirate_Ship.mid,399
The_Precipice,dreamcast,v193313,../data/midis/dreamcast/v193313/The_Precipice.mid,9991
Beneath_the_Sanctuary_of_Rock_and_Lava,dreamcast,v193313,../data/midis/dreamcast/v193313/Beneath_the_Sanctuary_of_Rock_and_Lava.mid,6031
Hotaru_Futaba_s_stage,dreamcast,v176907,../data/midis/dreamcast/v176907/Hotaru_Futaba_s_stage.mid,5555
My_Heart,dreamcast,v78087,../data/midis/dreamcast/v78087/My_Heart.mid,7792
Epilogue,dreamcast,v9188,../data/midis/dreamcast/v9188/Epilogue.mid,2304
Silent_Hill_-_Theme_Of_Nakoruru,dreamcast,v39593,../data/midis/dreamcast/v39593/Silent_Hill_-_Theme_Of_Nakoruru.mid,3921
Stage_15,dreamcast,v62227,../data/midis/dreamcast/v62227/Stage_15.mid,1008
Londo_Stage,dreamcast,v4355,../data/midis/dreamcast/v4355/Londo_Stage.mid,6331
Level_4,dreamcast,v3443,../data/midis/dreamcast/v3443/Level_4.mid,2672
You_are_a_Millionaire!,dreamcast,v81512,../data/midis/dreamcast/v81512/You_are_a_Millionaire!.mid,294
100-1000_question,dreamcast,v81512,../data/midis/dreamcast/v81512/100-1000_question.mid,928
Main,dreamcast,v81512,../data/midis/dreamcast/v81512/Main.mid,460
64000-500000_question,dreamcast,v81512,../data/midis/dreamcast/v81512/64000-500000_question.mid,296
Fight!!_Version_1,dreamcast,v9580,../data/midis/dreamcast/v9580/Fight!!_Version_1.mid,6648
Final_Battle,dreamcast,v9580,../data/midis/dreamcast/v9580/Final_Battle.mid,6928
Raoul_Hills_-_Have_Faith_In_Yourself,dreamcast,v9580,../data/midis/dreamcast/v9580/Raoul_Hills_-_Have_Faith_In_Yourself.mid,4294
Raoul_Hills_-_Have_Faith_In_Yourself_(2),dreamcast,v9580,../data/midis/dreamcast/v9580/Raoul_Hills_-_Have_Faith_In_Yourself_(2).mid,4294
Private_Residence_-_The_Suspended_Doll,dreamcast,v968,../data/midis/dreamcast/v968/Private_Residence_-_The_Suspended_Doll.mid,1496
Battle_Game,dreamcast,v968,../data/midis/dreamcast/v968/Battle_Game.mid,5157
Intro,dreamcast,v968,../data/midis/dreamcast/v968/Intro.mid,686
Alexia_Form_1,dreamcast,v968,../data/midis/dreamcast/v968/Alexia_Form_1.mid,1606
Berceuse_(Piano_Arrangement),dreamcast,v968,../data/midis/dreamcast/v968/Berceuse_(Piano_Arrangement).mid,288
Berceuse,dreamcast,v968,../data/midis/dreamcast/v968/Berceuse.mid,126
The_Code_is_Veronica,dreamcast,v968,../data/midis/dreamcast/v968/The_Code_is_Veronica.mid,1261
The_Code_Is_Veronica_(Piano_Version),dreamcast,v968,../data/midis/dreamcast/v968/The_Code_Is_Veronica_(Piano_Version).mid,108
Save_Room_(v2.0),dreamcast,v968,../data/midis/dreamcast/v968/Save_Room_(v2.0).mid,328
Tyrant_3_Version_B,dreamcast,v968,../data/midis/dreamcast/v968/Tyrant_3_Version_B.mid,2987
Save_Room_(2)_(XG),dreamcast,v968,../data/midis/dreamcast/v968/Save_Room_(2)_(XG).mid,952
Sakura_Saku,dreamcast,v50063,../data/midis/dreamcast/v50063/Sakura_Saku.mid,1546
Launcher_Mansion,dreamcast,v23132,../data/midis/dreamcast/v23132/Launcher_Mansion.mid,1246
Track_15,dreamcast,v47285,../data/midis/dreamcast/v47285/Track_15.mid,5503
Shenhua_(Orchestrated),dreamcast,v1217,../data/midis/dreamcast/v1217/Shenhua_(Orchestrated).mid,2706
Sea,dreamcast,v1217,../data/midis/dreamcast/v1217/Sea.mid,1794
Daily_Agony,dreamcast,v1217,../data/midis/dreamcast/v1217/Daily_Agony.mid,354
Wave_Sound_of_Morning,dreamcast,v1217,../data/midis/dreamcast/v1217/Wave_Sound_of_Morning.mid,1319
Shenmue,dreamcast,v1217,../data/midis/dreamcast/v1217/Shenmue.mid,492
Menu_2,dreamcast,v1217,../data/midis/dreamcast/v1217/Menu_2.mid,645
Earth_and_Sea_(70_Person_Battle)_(2),dreamcast,v1217,../data/midis/dreamcast/v1217/Earth_and_Sea_(70_Person_Battle)_(2).mid,1635
Nozomi_s_Theme_(Piano_Arrangement),dreamcast,v1217,../data/midis/dreamcast/v1217/Nozomi_s_Theme_(Piano_Arrangement).mid,1016
Rain_(Of_Tears_Remix),dreamcast,v1217,../data/midis/dreamcast/v1217/Rain_(Of_Tears_Remix).mid,621
Shenmue_Theme_(Optimized_Version),dreamcast,v1217,../data/midis/dreamcast/v1217/Shenmue_Theme_(Optimized_Version).mid,2601
Shenmue_(Piano_Version),dreamcast,v1217,../data/midis/dreamcast/v1217/Shenmue_(Piano_Version).mid,506
Shenfa_Orchestra_(Remix),dreamcast,v1217,../data/midis/dreamcast/v1217/Shenfa_Orchestra_(Remix).mid,4232
Nightfall,dreamcast,v1217,../data/midis/dreamcast/v1217/Nightfall.mid,476
Megumi_s_Theme_-_Rain,dreamcast,v1217,../data/midis/dreamcast/v1217/Megumi_s_Theme_-_Rain.mid,103
Tomato_Convenience_Store,dreamcast,v1217,../data/midis/dreamcast/v1217/Tomato_Convenience_Store.mid,707
Shenmue_Theme_(Ellimist_s_Arrangement_2),dreamcast,v1217,../data/midis/dreamcast/v1217/Shenmue_Theme_(Ellimist_s_Arrangement_2).mid,929
Earth_and_Sea_(70_Person_Battle),dreamcast,v1217,../data/midis/dreamcast/v1217/Earth_and_Sea_(70_Person_Battle).mid,755
QTE_Chase_-_Jimmy,dreamcast,v1217,../data/midis/dreamcast/v1217/QTE_Chase_-_Jimmy.mid,892
Land_of_Eternity_(Symphony_Suite),dreamcast,v1217,../data/midis/dreamcast/v1217/Land_of_Eternity_(Symphony_Suite).mid,1104
Taz_Entrance,dreamcast,v3483,../data/midis/dreamcast/v3483/Taz_Entrance.mid,5115
Tommy_Dreamer_Entrance,dreamcast,v3483,../data/midis/dreamcast/v3483/Tommy_Dreamer_Entrance.mid,6373
Sandman_Entrance,dreamcast,v3483,../data/midis/dreamcast/v3483/Sandman_Entrance.mid,5561
Into_The_Crimson,dreamcast,v9190,../data/midis/dreamcast/v9190/Into_The_Crimson.mid,11076
Airport_Stage,dreamcast,v9190,../data/midis/dreamcast/v9190/Airport_Stage.mid,2672
Title_Screen,dreamcast,v6716,../data/midis/dreamcast/v6716/Title_Screen.mid,3955
Inner_Logic,dreamcast,v1805,../data/midis/dreamcast/v1805/Inner_Logic.mid,3838
Way_Down_the_Line,dreamcast,v1805,../data/midis/dreamcast/v1805/Way_Down_the_Line.mid,5941
All_I_Want_(2),dreamcast,v1805,../data/midis/dreamcast/v1805/All_I_Want_(2).mid,5852
Club_Paris,dreamcast,v3319,../data/midis/dreamcast/v3319/Club_Paris.mid,8487
Kasumi_s_Stage_-_Hitohira_(SYXG50_version),dreamcast,v1388,../data/midis/dreamcast/v1388/Kasumi_s_Stage_-_Hitohira_(SYXG50_version).mid,10015
Kasumi_s_Stage_-_Hitohira,dreamcast,v1388,../data/midis/dreamcast/v1388/Kasumi_s_Stage_-_Hitohira.mid,9660
Unyielding_Spirit,dreamcast,v205980,../data/midis/dreamcast/v205980/Unyielding_Spirit.mid,3288
Name_Entry,dreamcast,v205980,../data/midis/dreamcast/v205980/Name_Entry.mid,1258
Select_a_Player,dreamcast,v205980,../data/midis/dreamcast/v205980/Select_a_Player.mid,2004
Glorious_Cup,dreamcast,v205980,../data/midis/dreamcast/v205980/Glorious_Cup.mid,601
Beginning_a_Destiny,dreamcast,v205980,../data/midis/dreamcast/v205980/Beginning_a_Destiny.mid,2438
The_Power,dreamcast,v205980,../data/midis/dreamcast/v205980/The_Power.mid,3378
On_The_Run,dreamcast,v205980,../data/midis/dreamcast/v205980/On_The_Run.mid,2678
Final_Chapter_-_The_Stone-Like_(2),dreamcast,v200996,../data/midis/dreamcast/v200996/Final_Chapter_-_The_Stone-Like_(2).mid,3538
Final_Chapter_-_The_Stone-Like,dreamcast,v200996,../data/midis/dreamcast/v200996/Final_Chapter_-_The_Stone-Like.mid,3732
Lion_s_Stage_-_Tedium,dreamcast,v1551,../data/midis/dreamcast/v1551/Lion_s_Stage_-_Tedium.mid,7733
Birth_of_the_Emperor,dreamcast,v13777,../data/midis/dreamcast/v13777/Birth_of_the_Emperor.mid,400
Stage_1_-_Prelude,dreamcast,v13777,../data/midis/dreamcast/v13777/Stage_1_-_Prelude.mid,7010
Magician_Type_0_(Zombie_Remix),dreamcast,v13777,../data/midis/dreamcast/v13777/Magician_Type_0_(Zombie_Remix).mid,4054
Magician,dreamcast,v13777,../data/midis/dreamcast/v13777/Magician.mid,6663
Ending_Theme,dreamcast,v13777,../data/midis/dreamcast/v13777/Ending_Theme.mid,853
Emperor_Type_Alpha,dreamcast,v13777,../data/midis/dreamcast/v13777/Emperor_Type_Alpha.mid,4882
Funky_Radio,dreamcast,v145186,../data/midis/dreamcast/v145186/Funky_Radio.mid,2162
Sneakman,dreamcast,v145186,../data/midis/dreamcast/v145186/Sneakman.mid,15446
Electric_Tooth_Brush,dreamcast,v145186,../data/midis/dreamcast/v145186/Electric_Tooth_Brush.mid,20043
Mischievous_Boy,dreamcast,v145186,../data/midis/dreamcast/v145186/Mischievous_Boy.mid,2175
Miller_Ball_Breakers,dreamcast,v145186,../data/midis/dreamcast/v145186/Miller_Ball_Breakers.mid,8754
Game_OverStats,dreamcast,v249133,../data/midis/dreamcast/v249133/Game_OverStats.mid,1037
We_Have_a_Winner,dreamcast,v6347,../data/midis/dreamcast/v6347/We_Have_a_Winner.mid,2752
Team_Battle_(v1.0),dreamcast,v6347,../data/midis/dreamcast/v6347/Team_Battle_(v1.0).mid,1520
Puzzle_Edit,dreamcast,v6347,../data/midis/dreamcast/v6347/Puzzle_Edit.mid,4436
Game_Selection,dreamcast,v13096,../data/midis/dreamcast/v13096/Game_Selection.mid,837
Disc_Data_Load,dreamcast,v13096,../data/midis/dreamcast/v13096/Disc_Data_Load.mid,2400
Disc_Data_Load_(XG),dreamcast,v13096,../data/midis/dreamcast/v13096/Disc_Data_Load_(XG).mid,2800
Game_Selection_(XG),dreamcast,v13096,../data/midis/dreamcast/v13096/Game_Selection_(XG).mid,2493
Fangmei_s_Goodbye,dreamcast,v1218,../data/midis/dreamcast/v1218/Fangmei_s_Goodbye.mid,619
Lucky_Lee_Bar,dreamcast,v1218,../data/midis/dreamcast/v1218/Lucky_Lee_Bar.mid,258
Green_Market_Qr._Night,dreamcast,v1218,../data/midis/dreamcast/v1218/Green_Market_Qr._Night.mid,1443
Beautiful_China_Country_Shop,dreamcast,v1218,../data/midis/dreamcast/v1218/Beautiful_China_Country_Shop.mid,150
Queens_St.,dreamcast,v1218,../data/midis/dreamcast/v1218/Queens_St..mid,2664
Beverly_Hills_Wharf,dreamcast,v1218,../data/midis/dreamcast/v1218/Beverly_Hills_Wharf.mid,163
Tomato_Convenience_Store,dreamcast,v1218,../data/midis/dreamcast/v1218/Tomato_Convenience_Store.mid,1474
Man_Mo_Bar,dreamcast,v1218,../data/midis/dreamcast/v1218/Man_Mo_Bar.mid,441
Ryo_s_Practice_On_Tree,dreamcast,v1218,../data/midis/dreamcast/v1218/Ryo_s_Practice_On_Tree.mid,812
Heads_Or_Tails,dreamcast,v1218,../data/midis/dreamcast/v1218/Heads_Or_Tails.mid,608
Wan_Chai_-_Man_Mo_China_Shop,dreamcast,v1218,../data/midis/dreamcast/v1218/Wan_Chai_-_Man_Mo_China_Shop.mid,650
Fangmei_s_Theme,dreamcast,v1218,../data/midis/dreamcast/v1218/Fangmei_s_Theme.mid,525
Versus_Screen,dreamcast,v45155,../data/midis/dreamcast/v45155/Versus_Screen.mid,21
"Pirate_of_the_Carribean_Level_Yo_Ho,_Yo_Ho",dreamcast,v300442,"../data/midis/dreamcast/v300442/Pirate_of_the_Carribean_Level_Yo_Ho,_Yo_Ho.mid",3191
Egg_in_Space_-_A_Silver_Drop,dreamcast,v21969,../data/midis/dreamcast/v21969/Egg_in_Space_-_A_Silver_Drop.mid,4095
Battle_of_Bloom,dreamcast,v21969,../data/midis/dreamcast/v21969/Battle_of_Bloom.mid,2767
Action_Allowance,dreamcast,v21969,../data/midis/dreamcast/v21969/Action_Allowance.mid,1504
Image_Of_Hero_(2),dreamcast,v21968,../data/midis/dreamcast/v21968/Image_Of_Hero_(2).mid,2442
Origin_Of_Revolution_Random_Encounters,dreamcast,v21968,../data/midis/dreamcast/v21968/Origin_Of_Revolution_Random_Encounters.mid,4338
Origin_Of_Revolution_Explore_To_Danger,dreamcast,v21968,../data/midis/dreamcast/v21968/Origin_Of_Revolution_Explore_To_Danger.mid,2640
Origin_Of_Revolution_Part_1,dreamcast,v21968,../data/midis/dreamcast/v21968/Origin_Of_Revolution_Part_1.mid,1130
Image_Of_Hero_(3),dreamcast,v21968,../data/midis/dreamcast/v21968/Image_Of_Hero_(3).mid,2442
Forest_-_Mother_Earth_of_Dishonesty_1,dreamcast,v21968,../data/midis/dreamcast/v21968/Forest_-_Mother_Earth_of_Dishonesty_1.mid,2218
Vol_Obt_Boss,dreamcast,v21968,../data/midis/dreamcast/v21968/Vol_Obt_Boss.mid,5353
Bittersweet_Reminisce_(Image_of_Hero_Remix),dreamcast,v21968,../data/midis/dreamcast/v21968/Bittersweet_Reminisce_(Image_of_Hero_Remix).mid,3678
Origin_Of_Revolution_Part_2,dreamcast,v21968,../data/midis/dreamcast/v21968/Origin_Of_Revolution_Part_2.mid,4755
Title_Screen,dreamcast,v21968,../data/midis/dreamcast/v21968/Title_Screen.mid,1053
Character_Creation,dreamcast,v21968,../data/midis/dreamcast/v21968/Character_Creation.mid,2442
The_Nearest_Place_to_the_Heaven_Part_1,dreamcast,v21968,../data/midis/dreamcast/v21968/The_Nearest_Place_to_the_Heaven_Part_1.mid,540
Image_Of_Hero,dreamcast,v21968,../data/midis/dreamcast/v21968/Image_Of_Hero.mid,4895
Army,dreamcast,v3711,../data/midis/dreamcast/v3711/Army.mid,6453
Alien,dreamcast,v3711,../data/midis/dreamcast/v3711/Alien.mid,5109
Tears_&_Flow_-_Might_s_Theme,dreamcast,v22849,../data/midis/dreamcast/v22849/Tears_&_Flow_-_Might_s_Theme.mid,16191
Wendy_s_Theme_-_Purely_Soldier,dreamcast,v22849,../data/midis/dreamcast/v22849/Wendy_s_Theme_-_Purely_Soldier.mid,7312
Burn_s_Theme_-_Burning_Storm_(v2.0),dreamcast,v22849,../data/midis/dreamcast/v22849/Burn_s_Theme_-_Burning_Storm_(v2.0).mid,5811
Chokousenki_Kikaioh_(Intro),dreamcast,v227751,../data/midis/dreamcast/v227751/Chokousenki_Kikaioh_(Intro).mid,3150
Twinzam_V_Level,dreamcast,v227751,../data/midis/dreamcast/v227751/Twinzam_V_Level.mid,2713
Castle_Level,dreamcast,v322268,../data/midis/dreamcast/v322268/Castle_Level.mid,1022
Tower_Level,dreamcast,v322268,../data/midis/dreamcast/v322268/Tower_Level.mid,609
